Title,Price,KM,Fuel Type,Transmission,Location,Seats,Engine,Link
1997 Suzuki Sidekick 1.6 SUV Plat AG edi AC bisa tukar tambah sekoto kediri jatim,54000000,297500,Pertamax,N/A,Kediri,5,N/A,https://www.mobil123.com/dijual/suzuki-sidekick-jawa-timur-kediri/14327038
2008 Suzuki Carry 1.0 Single Cab Pick-up Plat AG tur bisa tukar tambah Sekoto Kediri Jatim,55000000,42500,Pertamax,N/A,Kediri,3,N/A,https://www.mobil123.com/dijual/suzuki-carry-single-cab-jawa-timur-pare/14102283
1995 Isuzu Panther 2.2 2.3 Manual SUV hi grade Plat W widodo bisa tukar tambah Sekoto Kediri Jatim,52000000,297500,Solar,N/A,Kediri,7,N/A,https://www.mobil123.com/dijual/isuzu-panther-2-3-manual-jawa-timur-pare/14037648
2003 Hyundai Atoz 1.0 GLS Hatchback  Plat N ndarik bisa tukar tambah Sekoto Kediri Jatim,50000000,202500,Pertamax,N/A,Kediri,5,N/A,https://www.mobil123.com/dijual/hyundai-atoz-gls-jawa-timur-pare/13924419
2000 Toyota Kijang 2.0 LGX MPV - Mobil Bekas Hanya 50 Jutaan,55000000,297500,Pertamax,N/A,Bandung,8,N/A,https://www.mobil123.com/dijual/toyota-kijang-lgx-jawa-barat-cimahi/14103601
2000 Toyota Kijang 2.0 LGX MPV - Mobil Murah Bandung Pajak Panjang Setahun,55000000,297500,Pertamax,N/A,Bandung,8,N/A,https://www.mobil123.com/dijual/toyota-kijang-lgx-jawa-barat-antapani/14103584
1988 Suzuki Katana NaN Jeep,55000000,122500,Pertamax,N/A,Surabaya,5,N/A,https://www.mobil123.com/dijual/suzuki-katana-jawa-timur-perak/11008837
1988 Suzuki Katana 1.0 Jeep,55000000,97500,Pertamax,N/A,Sidoarjo,5,N/A,https://www.mobil123.com/dijual/suzuki-katana-jawa-timur-tulangan/11007090
1988 Suzuki Katana 1.0 Jeep,55000000,42500,Pertamax,N/A,Pasuruan,5,N/A,https://www.mobil123.com/dijual/suzuki-katana-jawa-timur-bangil/11007157
1988 Suzuki Katana NaN Jeep,55000000,37500,Pertamax,N/A,Surabaya,5,N/A,https://www.mobil123.com/dijual/suzuki-katana-jawa-timur-gubeng/11007057
1990 Nissan Sentra GB 12 terawat,55000000,123456,Pertamax,N/A,Bandung,4,N/A,https://www.mobil123.com/dijual/nissan-sentra-jawa-barat-bandung/13918540
2003 Honda City i-DSI Sedan,57500000,197500,Pertamax,N/A,Tangerang,5,N/A,https://www.mobil123.com/dijual/honda-city-i-dsi-banten-cikupa/14973872
2005 Ford Escape XLT 4x2 SUV,50000000,147500,Pertamax,N/A,Pandeglang,5,N/A,https://www.mobil123.com/dijual/ford-escape-xlt-4x2-banten-kaduhejo/14974315
2000 Honda CR-V 4X2 SUV,59500000,182500,Pertamax,N/A,Tangerang,7,N/A,https://www.mobil123.com/dijual/honda-cr-v-4x2-banten-curug/14973864
2000 Chevrolet Zafira 1.8 CD MPV,55000000,154849,Pertamax,N/A,Bekasi,7,N/A,https://www.mobil123.com/dijual/chevrolet-zafira-cd-jawa-barat-cikarang-barat/14960858
1986 Mercedes-Benz 200 2.0 2.0 Manual Sedan (Nopol Ganjil),59000000,110000,Pertamax,N/A,Jakarta Selatan,4,N/A,https://www.mobil123.com/dijual/mercedes-benz-200-2-0-manual-dki-jakarta-tanah-kusir/11480990
1992 Toyota Corolla 1.6 Sedan,58000000,300000,Pertamax,N/A,Jakarta Timur,5,N/A,https://www.mobil123.com/dijual/toyota-corolla-dki-jakarta-jatiwaringin/14942700
2000 Toyota Corolla 1.8 SEG Sedan,59500000,2000,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/toyota-corolla-seg-dki-jakarta-cinere/14942064
1991 Mitsubishi Eterna 2.0 Sedan,55000000,162500,Pertamax,N/A,Tangerang,5,N/A,https://www.mobil123.com/dijual/mitsubishi-eterna-banten-serpong/14937173
1984 Suzuki Jimny Jeep,60000000,117500,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/suzuki-jimny-dki-jakarta-pasar-minggu/14743267
2002 Suzuki Karimun GX Hatchback,53900000,182500,Pertamax,N/A,Cimahi,5,N/A,https://www.mobil123.com/dijual/suzuki-karimun-gx-jawa-barat-cimahi-selatan/14926727
1994 Toyota Kijang Grand Extra 1.5 MT,55000000,300000,Premium,N/A,Bekasi,2,N/A,https://www.mobil123.com/dijual/toyota-kijang-jawa-barat-cibitung/14923052
2000 Daihatsu Taruna 1.5 CX SUV Mt Bisa Kredit Mobil Bekas Malang,55000000,1234,Pertamax,N/A,Malang,7,N/A,https://www.mobil123.com/dijual/daihatsu-taruna-cx-jawa-timur-kepanjen/14918479
2007 Suzuki Karimun Estilo Hatchback,58000000,202500,Pertamax,N/A,Bekasi,5,N/A,https://www.mobil123.com/dijual/suzuki-karimun-estilo-jawa-barat-rawa-lumbu/14903326
1999 Toyota Corolla SEG Sedan,53000000,202500,Pertamax,N/A,Bukittinggi,5,N/A,https://www.mobil123.com/dijual/toyota-corolla-seg-sumatera-barat-bukittinggi/14903471
2003 Toyota Kijang Krista MPV,58000000,162500,Pertamax,N/A,Kediri,8,N/A,https://www.mobil123.com/dijual/toyota-kijang-krista-jawa-timur-pesantren/14903328
1995 Mercedes-Benz C180 1.8  Sedan,55000000,233000,Pertamax,N/A,Sidoarjo,5,N/A,https://www.mobil123.com/dijual/mercedes-benz-c180-jawa-timur-sedati/14888766
2004 Mitsubishi Lancer 1.8 1.8 GLXi Sedan,55000000,200000,Pertamax,N/A,Depok,5,N/A,https://www.mobil123.com/dijual/mitsubishi-lancer-1-8-glxi-jawa-barat-cilodong/14864283
2007 KIA Picanto SE Hatchback,57000000,127500,Pertamax,N/A,Tangerang,5,N/A,https://www.mobil123.com/dijual/kia-picanto-se-banten-pamulang/14824487
2015 Datsun GO+ 1.2 T-STYLE MPV Km.29rb Tangan Pertama Dari Baru,53000000,27500,Pertamax,N/A,Jakarta Pusat,7,N/A,https://www.mobil123.com/dijual/datsun-go%2B-t-style-dki-jakarta-kemayoran/14836825
2005 Mitsubishi Kuda 1.6 Deluxe MPV,55000000,235000,Pertamax,N/A,Tuban,8,N/A,https://www.mobil123.com/dijual/mitsubishi-kuda-deluxe-jawa-timur-bancar/14816654
"2008 Suzuki Carry Futura 1,5  Pick-up Bisa Kredit Mobil Bekas Malang",55000000,1234,Pertamax,N/A,Malang,3,N/A,https://www.mobil123.com/dijual/suzuki-carry-fd-single-cab-jawa-timur-pakis/14819812
2003 Nissan X-Trail 2.5 ST SUV,59000000,160000,Pertamax,N/A,Depok,5,N/A,https://www.mobil123.com/dijual/nissan-x-trail-st-jawa-barat-sawangan/14800532
1996 Toyota Kijang 1.5 MPV Minivans,60000000,97500,Pertamax,N/A,Jakarta Selatan,7,N/A,https://www.mobil123.com/dijual/toyota-kijang-dki-jakarta-cilandak/14794295
2000 Chevrolet Blazer 2.2 SUV,52000000,117500,Pertamax,N/A,Madiun,5,N/A,https://www.mobil123.com/dijual/chevrolet-blazer-jawa-timur-wungu/14794304
2002 Honda Stream 1.7 1.7 MPV,60000000,300,Pertamax,N/A,Bondowoso,7,N/A,https://www.mobil123.com/dijual/honda-stream-1-7-jawa-timur-bondowoso/14774214
"2013 Suzuki Carry Futura 1,5 Pick-up Harga Nego Mobil Bekas Malang",55000000,1234,Pertamax,N/A,Malang,3,N/A,https://www.mobil123.com/dijual/suzuki-carry-fd-single-cab-jawa-timur-kepanjen/14759585
1999 Toyota Kijang 1.8 LSX MPV,58000000,245579,Pertamax,N/A,Tangerang,8,N/A,https://www.mobil123.com/dijual/toyota-kijang-lsx-banten-cipondoh/14751543
2001 Toyota Kijang SSX MPV,53000000,122500,Pertamax,N/A,Jakarta Barat,8,N/A,https://www.mobil123.com/dijual/toyota-kijang-ssx-dki-jakarta-kebon-jeruk/14745924
2003 Toyota IST 1.5 Hatchback,60000000,202500,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/toyota-ist-dki-jakarta-mampang/14725163
2007 Nissan Teana 230JS Sedan,55000000,182500,Pertamax,N/A,Yogyakarta,5,N/A,https://www.mobil123.com/dijual/nissan-teana-230js-yogyakarta-umbul-harjo/14725147
2004 KIA Picanto 1.1 Hatchback,59000000,199,Pertamax,N/A,Nganjuk,5,N/A,https://www.mobil123.com/dijual/kia-picanto-jawa-timur-baron/14724724
2005 Nissan X-Trail STT SUV,58500000,202500,Pertamax,N/A,Tangerang,5,N/A,https://www.mobil123.com/dijual/nissan-x-trail-stt-banten-pamulang/14710529
2007 Ford Escape XLT 4x2 SUV,58000000,167500,Pertamax,N/A,Bogor,5,N/A,https://www.mobil123.com/dijual/ford-escape-xlt-4x2-jawa-barat-bojong-gede/14706942
2010 Hyundai Avega GL Sedan,58000000,137500,Pertamax,N/A,Jakarta Timur,5,N/A,https://www.mobil123.com/dijual/hyundai-avega-gl-dki-jakarta-makasar/14608306
1997 Mercedes-Benz C230 2.3 Manual Sedan,55000000,12500,Pertamax,N/A,Jakarta Utara,5,N/A,https://www.mobil123.com/dijual/mercedes-benz-c230-2-3-manual-dki-jakarta-semper/14705981
2004 Honda City VTEC Sedan,58000000,202500,Pertamax,N/A,Tangerang,5,N/A,https://www.mobil123.com/dijual/honda-city-vtec-banten-periuk/14694695
2004 Ford Escape XLT 4x2 SUV,58000000,122500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/ford-escape-xlt-4x2-jawa-barat-arcamanik/14694976
Mercedes benz W124 300E Tahun 1989 Sudah pakai Airsus,60000000,150000,Pertamax,N/A,Jakarta Pusat,5,N/A,https://www.mobil123.com/dijual/mercedes-benz-300e-dki-jakarta-senen/14681546
2012 Proton Saga FLX Sedan,58000000,27500,Pertamax,N/A,Jakarta Barat,5,N/A,https://www.mobil123.com/dijual/proton-saga-flx-dki-jakarta-kebon-jeruk/14685155
2000 Toyota Kijang SX MPV,59000000,297500,Pertamax,N/A,Bandung,9,N/A,https://www.mobil123.com/dijual/toyota-kijang-sx-jawa-barat-soreang/14676249
2012 Suzuki Karimun 1.0 Estilo Hatchback wagon R GS manual matic ags,60000000,92500,Pertamax,N/A,Jakarta Barat,5,N/A,https://www.mobil123.com/dijual/suzuki-karimun-estilo-dki-jakarta-tambora/14149865
1996 Isuzu Panther 2.2 2.2 Manual MPV Minivans Mt Harga Nego Mobil Bekas Malang,50000000,1234,Solar,N/A,Malang,7,N/A,https://www.mobil123.com/dijual/isuzu-panther-2-2-manual-jawa-timur-kepanjen/14166417
1999 Mitsubishi Kuda 2.5 GLS MPV Diesel Mt Harga Nego Mobil Bekas Malang,60000000,1234,Solar,N/A,Malang,7,N/A,https://www.mobil123.com/dijual/mitsubishi-kuda-gls-jawa-timur-kepanjen/14213400
1988 Daihatsu Taft 2.8 2.8 Manual 4x2 Mt Siap Pakai Mobil Bekas Malang,60000000,1234,Solar,N/A,Malang,5,N/A,https://www.mobil123.com/dijual/daihatsu-taft-2-8-manual-jawa-timur-kepanjen/14213336
HYUNDAI AVEGA GX 1500cc 2010 Manual Abu-abu,55000000,192500,Pertamax,N/A,Tangerang,5,N/A,https://www.mobil123.com/dijual/hyundai-avega-g-banten-tangerang/14650471
2008 Suzuki Karimun Estilo Hatchback,58000000,192500,Pertamax,N/A,Purwakarta,5,N/A,https://www.mobil123.com/dijual/suzuki-karimun-estilo-jawa-barat-purwakarta/14649282
2003 Honda City i-DSI Sedan,57500000,92500,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/honda-city-i-dsi-dki-jakarta-cilandak/14639053
2004 Daihatsu Taruna FL SUV,56000000,122500,Pertamax,N/A,Jakarta Timur,7,N/A,https://www.mobil123.com/dijual/daihatsu-taruna-fl-dki-jakarta-matraman/14638721
2000 Mitsubishi Kuda GLX MPV,55000000,297500,Solar,N/A,Bandung,7,N/A,https://www.mobil123.com/dijual/mitsubishi-kuda-glx-jawa-barat-batujajar/14639207
2008 Proton Saga BLM Sedan,60000000,177500,Pertamax,N/A,Jakarta Timur,5,N/A,https://www.mobil123.com/dijual/proton-saga-blm-dki-jakarta-cakung/14638512
1996 Toyota Kijang 1.5 MPV Minivans,53000000,152500,Pertamax,N/A,Banjarnegara,7,N/A,https://www.mobil123.com/dijual/toyota-kijang-jawa-tengah-kalibening/14638515
2004 Nissan X-Trail ST SUV,55000000,292500,Pertamax,N/A,Jakarta Barat,5,N/A,https://www.mobil123.com/dijual/nissan-x-trail-st-dki-jakarta-tanjung-duren/14624908
1996 Toyota Crown Sedan ISTIMEWA,58000000,117500,Pertamax,N/A,Jakarta Utara,5,N/A,https://www.mobil123.com/dijual/toyota-crown-dki-jakarta-kelapa-gading-barat/14623139
2000 Toyota Soluna GLi Sedan,55000000,142500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/toyota-soluna-gli-jawa-barat-sukasari/14624115
2011 Suzuki Karimun 1.0 Estilo Hatchback,56500000,150000,Pertamax,N/A,Tangerang,5,N/A,https://www.mobil123.com/dijual/suzuki-karimun-estilo-banten-cisoka/14617236
"Suzuki Baleno Nex-G matic Gold Champagne 2005 
",60000000,92500,Pertamax,N/A,Bogor,5,N/A,https://www.mobil123.com/dijual/suzuki-baleno-jawa-barat-ciseeng/14597102
1994 Toyota Corolla 1.6 Sedan,57000000,242500,Pertamax,N/A,Jakarta Timur,5,N/A,https://www.mobil123.com/dijual/toyota-corolla-dki-jakarta-jatinegara/14580622
2010 KIA Picanto SE Hatchback,60000000,162500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/kia-picanto-se-jawa-barat-bandung/14563117
2003 Honda CR-V 2.0 SUV,50000000,162500,Pertamax,N/A,Bogor,8,N/A,https://www.mobil123.com/dijual/honda-cr-v-jawa-barat-cibinong/14546064
2004 Nissan Terrano Spirit S2 SUV,50000000,142500,Pertamax,N/A,Bogor,5,N/A,https://www.mobil123.com/dijual/nissan-terrano-spirit-s2-jawa-barat-cileungsi/14545571
1991 Honda Accord 2.0 Sedan,50000000,102500,Pertamax,N/A,Bogor,5,N/A,https://www.mobil123.com/dijual/honda-accord-jawa-barat-tamansari/14522231
2009 Proton Exora 1.6 CPS Executive MPV,60000000,99000,Pertamax,N/A,Jakarta Timur,7,N/A,https://www.mobil123.com/dijual/proton-exora-cps-executive-dki-jakarta-pondok-bambu/14461616
2001 Suzuki Escudo 2.0 SUV,60000000,300000,Pertamax,N/A,Padang,5,N/A,https://www.mobil123.com/dijual/suzuki-escudo-sumatera-barat-nanggalo/14497990
Volvo S80 2.9 (2002) ,56000000,207500,Pertamax,N/A,Tangerang,5,N/A,https://www.mobil123.com/dijual/volvo-s80-banten-poris-indah/14474469
1994 Suzuki Escudo JLX SUV,55000000,102500,Pertamax,N/A,Bogor,5,N/A,https://www.mobil123.com/dijual/suzuki-escudo-jlx-jawa-barat-cibinong/14461753
"2000 Mitsubishi Kuda 1,6 Super Exceed MPV",60000000,179000,Pertamax,N/A,Garut,7,N/A,https://www.mobil123.com/dijual/mitsubishi-kuda-super-exceed-jawa-barat-tarogong-kaler/10231271
